Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
538;1060,33;2466,85;2219,13;2964,45;
539;1047,15;2455,2;2047,12;2948,82;
540;1056,86;2471,86;2324,98;2954,15;
541;1049,96;2467,41;2191,25;2943,35;
542;1045,62;2465,58;2147,43;2933,34;
543;1044,44;2466,8;2174,49;2925,75;
544;1072,79;2504,82;2693,75;2948,15;
545;1063,92;2495,77;2366,39;2936,5;
546;1090,3;2530,74;2778,29;2958,8;
547;1076,13;2514,24;2333,98;2943,29;
548;1078,59;2517,6;2360,22;2941,77;
549;1077,02;2515,26;2300,24;2935,73;
550;1101,95;2546,13;2710,65;2955,81;
551;1111,56;2557,54;2699,4;2963,94;
552;1114,37;2559,88;2588,92;2966,02;
553;1139,21;2589,43;2916,5;2990,93;
554;1133,89;2580,76;2605,65;2988,4;
555;1139,55;2585,17;2622,14;2995,83;
556;1141,91;2585,05;2578,63;3000,39;
557;1161,74;2605,76;2861,71;3017,58;
558;1143,69;2579,08;2396,77;3004,78;
559;1157,71;2591,97;2682,72;3022,13;
560;1141,21;2565,77;2343,29;3011,24;
561;1160,52;2584,19;2764,08;3025,81;
562;1150,23;2565,33;2514,95;3022,73;
563;1160,38;2571,97;2729,65;3028,3;
564;1165,03;2571,81;2776,7;3028,89;
565;1159,24;2558,67;2636,9;3029,1;
566;1158,83;2552,27;2658,78;3030,31;
567;1157,14;2544,71;2651,41;3030,94;
568;1132,1;2507,59;2257,48;3015,5;
569;1137,5;2508,94;2543,06;3028,17;
570;1139,65;2507,03;2652,92;3033,04;
571;1132,34;2493,79;2562,81;3033,5;
572;1106,52;2457,4;2199,08;3017,11;
573;1111,19;2459,77;2502,18;3028,82;
574;1121,28;2470,28;2766,19;3036,94;
575;1106,05;2450,16;2485,4;3031,28;
576;1091,5;2431,36;2332,28;3024,3;
577;1078,86;2415,44;2268,26;3017,49;
578;1067,4;2401,62;2238,99;3010,29;
579;1070,69;2407,59;2453,6;3016,25;
