Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
466;0,465308;-347,362;0;-157,162;
467;10,698;-336,129;0;-118,182;
468;11,6246;-339,497;0;-123,7;
469;18,0479;-332,963;0;-94,7159;
470;11,5358;-347,152;0;-123,874;
471;16,5139;-340,792;0;-101,634;
472;21,8856;-332,326;0;-83,8159;
473;18,392;-338,157;0;-92,3549;
474;18,766;-336,269;0;-86,0766;
475;19,9421;-332,332;0;-71,5305;
476;10,753;-344,878;0;-104,063;
477;7,32341;-346,99;0;-108,781;
478;-3,71511;-361,568;0;-140,25;
479;-9,85183;-367,172;0;-155,621;
480;-11,4889;-364,71;0;-152,732;
481;-22,1305;-377,418;0;-181,961;
482;-18,9546;-366,001;0;-160,05;
483;-10,0777;-344,636;0;-113,729;
484;1,58184;-318,11;0;-64,688;
485;5,28253;-304,938;0;-48,9336;
486;5,88685;-297,116;0;-45,1605;
487;3,91674;-293,513;0;-56,4445;
488;-4,24689;-300,821;0;-90,6837;
489;-3,4391;-293,584;0;-79,8613;
490;-6,98921;-294,759;0;-80,1275;
491;-16,4745;-306,867;0;-102,771;
492;-17,0976;-304,671;0;-91,8264;
493;-21,3646;-309,367;0;-101,289;
494;-17,3827;-300,501;0;-84,6586;
495;-5,31621;-278,776;0;-33,4412;
496;-13,3435;-292,126;0;-65,6439;
497;0,308899;-269,016;0;-12,9549;
498;6,91338;-258,633;0;12,9943;
499;2,87675;-266,842;0;-5,42236;
500;7,29492;-261,272;0;14,3804;
501;9,94376;-259,717;0;36,3901;
502;10,5635;-261,797;0;43,7968;
503;19,7227;-250,201;0;95,032;
504;11,403;-269,048;0;76,2542;
505;23,1676;-253,784;0;110,913;
506;25,2098;-255,471;0;110,386;
507;25,2812;-260,858;0;110,387;
508;25,1854;-266,589;0;111,202;
509;30,3947;-263,704;0;113,1;
510;23,682;-280,806;0;100,215;
511;25,1618;-284,187;0;113,046;
512;14,3965;-308,302;0;95,6173;
513;2,62159;-333,849;0;73,6532;
514;0,539172;-342,462;0;91,5731;
515;-7,32046;-360,735;0;90,8784;
516;-17,4387;-382,043;0;72,4464;
517;-26,9536;-401,833;0;61,25;
518;-22,1948;-396,238;0;98,8109;
519;-17,2815;-389,135;0;109,734;
520;-21,8624;-397,264;0;102,279;
521;-14,2609;-383,49;0;109,914;
522;-16,899;-385,821;0;99,4045;
523;-12,2519;-374,419;0;108,706;
524;-21,1301;-385,283;0;71,1111;
525;-25,7589;-388,208;0;55,3408;
526;-16,7503;-366,981;0;89,1625;
527;-17,3834;-361,863;0;88,837;
528;-22,2754;-363,399;0;66,2761;
529;-24,2664;-359,786;0;56,5117;
530;-13,0659;-333,192;0;91,9201;
531;-5,29004;-312,236;0;104,62;
532;-8,26057;-310,044;0;85,6774;
533;-13,9463;-312,813;0;56,192;
534;-19,1201;-314,924;0;25,2336;
535;-21,1275;-312,064;0;4,89876;
536;-8,79385;-285,751;0;50,9711;
537;-6,9812;-278,398;0;58,4073;
538;-13,9159;-286,759;0;26,8008;
539;-19,3524;-293,257;0;-6,21921;
540;-12,7843;-279,929;0;3,64639;
541;-13,6045;-279,937;0;-19,0305;
542;-16,4658;-284,862;0;-39,5329;
543;-18,3829;-289,287;0;-53,9015;
544;-3,95798;-266,49;0;-8,28547;
545;-5,43364;-271,294;0;-31,6023;
546;9,00266;-249,819;0;14,7179;
547;5,05559;-260,189;0;-18,9503;
548;8,82876;-257,864;0;-23,1452;
549;10,5748;-259,377;0;-35,3301;
550;22,4044;-244,573;0;5,53569;
551;28,7716;-239,235;0;18,3985;
552;29,4257;-244,385;0;17,7363;
553;42,7255;-227,919;0;63,6005;
554;41,8571;-235,689;0;53,7291;
555;46,1885;-234,513;0;65,9236;
556;46,5091;-240,553;0;72,8554;
557;54,8103;-233,631;0;102,507;
558;45,0403;-256,817;0;70,4642;
559;47,9936;-258,515;0;102,14;
560;37,3278;-283,033;0;77,489;
561;43,4177;-278,687;0;104,585;
562;35,7921;-297,299;0;96,1978;
563;36,1352;-302,054;0;106,666;
564;36,5145;-305,822;0;107,425;
565;30,7012;-319,691;0;105,185;
566;29,2299;-325,039;0;106,35;
567;25,29;-334,067;0;104,12;
568;10,932;-359,779;0;71,6034;
569;9,71418;-362,359;0;97,1452;
570;7,06556;-366,56;0;106,427;
571;0,74115;-376,043;0;104,419;
572;-14,8901;-400,501;0;68,1461;
573;-16,1263;-399,576;0;89,861;
574;-11,5598;-387,459;0;100,907;
575;-19,6426;-396,185;0;84,3438;
576;-28,3138;-405,261;0;65,51;
577;-35,8853;-411,724;0;47,7257;
578;-40,7948;-412,591;0;28,5506;
579;-39,447;-402,351;0;38,165;
580;-44,3007;-402,539;0;24,8022;
581;-44,9061;-395,063;0;23,6761;
582;-36,5238;-371,928;0;51,9081;
583;-23,4958;-340,641;0;94,2843;
584;-9,81689;-308,125;0;97,17;
585;-9,64771;-298,971;0;82,9842;
586;-5,92014;-284,057;0;80,2744;
587;4,85443;-257,652;0;96,9688;
588;17,5713;-228,92;0;96,9061;
589;9,91829;-236,247;0;61,9552;
590;12,166;-228,243;0;73,2611;
591;10,7498;-227,666;0;65,0427;
592;1,93193;-241,041;0;25,574;
593;4,64642;-236,441;0;40,1299;
594;-4,28339;-253,601;0;13,6398;
595;4,92423;-241,018;0;52,7092;
596;-6,64097;-265,317;0;9,98213;
597;-9,11172;-275,259;0;3,62686;
598;-9,16494;-281,736;0;0,261938;
599;-17,2875;-302,938;0;-31,7034;
600;-9,33467;-297,144;0;-3,30149;
601;2,13745;-236,15;0;33,649;
602;12,9337;-232,352;0;74,0132;
603;15,8561;-235,707;0;79,7529;
604;16,554;-242,598;0;73,6488;
605;20,8558;-242,642;0;75,6073;
606;12,7668;-263,521;0;33,8209;
607;18,5841;-271,862;0;59,3013;
608;23,168;-279,913;0;85,6858;
609;30,2639;-282,562;0;93,0973;
610;31,0134;-294,834;0;94,628;
611;32,7204;-304,376;0;93,8807;
612;20,582;-336,033;0;42,9717;
613;22,8824;-342,241;0;59,2086;
614;27,5188;-343,372;0;90,1886;
615;16,3571;-370,261;0;64,9164;
616;-0,0355835;-404,522;0;16,9878;
617;0,479126;-408,379;0;41,7637;
618;6,91294;-399,86;0;79,4953;
619;11,992;-391,965;0;96,8733;
620;11,8637;-391,495;0;98,5751;
621;5,64205;-399,46;0;86,8432;
622;1,3033;-402,013;0;70,666;
623;-8,2083;-411,889;0;35,7863;
624;-20,2452;-424,872;0;-3,74419;
625;-25,028;-424,54;0;-8,70046;
626;-25,5489;-416,083;0;4,5603;
627;-36,3518;-424,153;0;-27,8158;
628;-30,304;-402,645;0;1,94658;
629;-28,5519;-387,674;0;4,56394;
630;-17,7455;-356,625;0;35,5129;
631;-6,28369;-324,324;0;68,3332;
632;-9,17507;-316,749;0;45,138;
633;-9,61885;-304,986;0;27,0667;
634;0,305408;-276,327;0;56,6581;
635;-6,74028;-277,388;0;15,4275;
636;-15,2285;-282,235;0;-24,4023;
637;-18,4647;-279,777;0;-34,2487;
638;-30,4139;-293,487;0;-86,1143;
639;-24,4213;-278,023;0;-70,2789;
640;-18,969;-265,479;0;-50,984;
641;-17,9443;-261,884;0;-57,6436;
642;-18,7684;-262,771;0;-78,0789;
643;-10,0806;-248,944;0;-59,4496;
644;-13,8187;-257,254;0;-98,9504;
645;-6,17327;-247,648;0;-84,1691;
646;-5,65051;-251,677;0;-92,2393;
647;-1,65813;-250,908;0;-86,6816;
648;5,76608;-245,108;0;-68,1059;
649;-4,5608;-270,621;0;-118,122;
650;4,77787;-262,955;0;-94,7816;
651;6,93734;-268,223;0;-97,8072;
652;6,90409;-277,574;0;-111,912;
653;16,1042;-271,472;0;-84,683;
654;24,1643;-267,548;0;-56,5711;
655;27,847;-270,495;0;-56,9707;
656;17,5764;-297,106;0;-105,991;
657;11,6351;-315,897;0;-134,239;
658;15,2155;-317,777;0;-123,655;
659;20,3504;-316,606;0;-96,5284;
660;14,7773;-333,237;0;-107,104;
661;17,6174;-334,729;0;-83,5029;
662;15,7555;-342,858;0;-88,0564;
663;21,3509;-336,922;0;-65,5103;
664;10,33;-358,264;0;-108,171;
665;3,50321;-371,586;0;-125,627;
666;-5,81936;-387,94;0;-155,948;
667;-16,3104;-405,365;0;-185,59;
