Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
768;22;18;8;12;
769;22;18;8;12;
770;22;18;8;12;
771;22;18;8;12;
772;22;18;8;12;
773;22;18;8;12;
774;22;18;8;12;
775;22;18;8;12;
776;22;18;8;12;
777;22;18;8;12;
778;22;18;8;12;
779;22;18;8;12;
780;22;18;8;12;
781;22;18;8;12;
782;22;18;8;12;
783;22;18;8;12;
784;22;18;8;12;
785;22;18;8;12;
786;22;18;8;12;
787;22;18;8;12;
788;22;18;8;12;
789;22;18;8;12;
790;22;18;8;12;
791;22;18;8;12;
792;22;18;8;12;
793;22;18;8;12;
794;22;18;8;12;
795;22;18;8;12;
796;22;18;8;12;
797;22;18;8;12;
798;22;18;8;12;
799;22;18;8;12;
800;22;18;8;12;
801;22;18;8;12;
802;22;18;8;12;
803;22;18;8;12;
804;22;18;8;12;
805;22;18;8;12;
806;22;18;8;12;
807;22;18;8;12;
808;22;18;8;12;
809;22;18;8;12;
810;22;18;8;12;
811;22;18;8;12;
812;22;18;8;12;
813;22;18;8;12;
814;22;18;8;12;
815;22;18;8;12;
816;22;18;8;12;
817;22;18;8;12;
818;22;18;8;12;
819;22;18;8;12;
820;22;18;8;12;
821;22;18;8;12;
822;22;18;8;12;
823;22;18;8;12;
824;22;18;8;12;
825;22;18;8;12;
826;22;18;8;12;
827;22;18;8;12;
828;22;18;8;12;
829;22;18;8;12;
830;22;18;8;12;
831;22;18;8;12;
832;22;18;8;12;
833;22;18;8;12;
834;22;18;8;12;
835;22;18;8;12;
836;22;18;8;12;
837;22;18;8;12;
838;22;18;8;12;
839;22;18;8;12;
840;22;18;8;12;
841;22;18;8;12;
842;22;18;8;12;
843;22;18;8;12;
844;22;18;8;12;
845;22;18;8;12;
846;22;18;8;12;
847;22;18;8;12;
848;22;18;8;12;
849;22;18;8;12;
850;22;18;8;12;
851;22;18;8;12;
852;22;18;8;12;
853;22;18;8;12;
854;22;18;8;12;
855;22;18;8;12;
856;22;18;8;12;
857;22;18;8;12;
858;22;18;8;12;
859;22;18;8;12;
860;22;18;8;12;
861;22;18;8;12;
862;22;18;8;12;
863;22;18;8;12;
864;22;18;8;12;
865;22;18;8;12;
866;22;18;8;12;
867;22;18;8;12;
868;22;18;8;12;
869;22;18;8;12;
870;22;18;8;12;
871;22;18;8;12;
872;22;18;8;12;
873;22;18;8;12;
874;22;18;8;12;
875;22;18;8;12;
876;22;18;8;12;
877;22;18;8;12;
878;22;18;8;12;
879;22;18;8;12;
880;22;18;8;12;
881;22;18;8;12;
882;22;18;8;12;
883;22;18;8;12;
884;22;18;8;12;
885;22;18;8;12;
886;22;18;8;12;
887;22;18;8;12;
888;22;18;8;12;
889;22;18;8;12;
890;22;18;8;12;
891;22;18;8;12;
892;22;18;8;12;
893;22;18;8;12;
894;22;18;8;12;
895;22;18;8;12;
896;22;18;8;12;
897;22;18;8;12;
898;22;18;8;12;
899;22;18;8;12;
900;22;18;8;12;
901;22;18;8;12;
902;22;18;8;12;
903;22;18;8;12;
904;22;18;8;12;
905;22;18;8;12;
906;22;18;8;12;
907;22;18;8;12;
908;22;18;8;12;
909;22;18;8;12;
910;22;18;8;12;
911;22;18;8;12;
912;22;18;8;12;
913;22;18;8;12;
914;22;18;8;12;
915;22;18;8;12;
916;22;18;8;12;
917;22;18;8;12;
918;22;18;8;12;
919;22;18;8;12;
920;22;18;8;12;
921;22;18;8;12;
922;22;18;8;12;
